hurtfulness	-1.9	1.51327	[2, -2, -2, -2, -3, -1, -2, -3, -4, -2]
hurting	-1.7	0.78102	[-3, -1, -1, -2, -1, -1, -3, -2, -2, -1]
hurtle	-0.3	1.1	[-2, 1, 0, -1, -1, -1, 0, 2, 0, -1]
hurtled	-0.6	0.8	[0, -2, 0, 0, 0, 0, -1, -1, -2, 0]
hurtles	-1.0	0.63246	[-1, -2, 0, 0, -1, -1, -1, -1, -2, -1]
hurtling	-1.4	0.8	[-3, -2, -1, -1, -1, -1, -1, -2, 0, -2]
hurts	-2.1	0.83066	[-4, -2, -2, -2, -3, -1, -2, -2, -2, -1]
hypocritical	-2.0	0.89443	[-4, -2, -1, -3, -2, -1, -2, -1, -2, -2]
hysteria	-1.9	0.7	[-1, -3, -1, -2, -2, -2, -2, -2, -1, -3]
hysterical	-0.1	1.97231	[2, 0, 0, 3, -2, -2, 3, -1, -2, -2]
hysterics	-1.8	1.77764	[-3, -3, -3, -1, -3, -1, -2, 3, -3, -2]
idealess	-1.9	1.3	[-4, -2, -3, -2, -1, 0, -4, -1, -1, -1]
idealless	-1.7	1.00499	[-2, -2, -2, -2, -4, -1, 0, -1, -2, -1]
idiot	-2.3	0.64031	[-2, -3, -1, -3, -2, -3, -3, -2, -2, -2]
idiotic	-2.6	0.91652	[-3, -4, -2, -3, -2, -2, -4, -1, -3, -2]
ignorable	-1.0	0.63246	[-1, -1, -1, -2, 0, -1, 0, -1, -2, -1]
ignorami	-1.9	0.83066	[-2, -2, -3, -2, 0, -1, -2, -2, -3, -2]
ignoramus	-1.9	0.83066	[-1, -2, -1, -3, -1, -3, -1, -3, -2, -2]
ignoramuses	-2.3	1.1	[-2, -2, -3, -4, 0, -1, -3, -2, -3, -3]
ignorance	-1.5	1.20416	[-2, -2, -3, -2, 0, -2, -1, -3, -1, 1]
ignorances	-1.2	0.9798	[0, -1, -2, -1, -2, -2, -1, 1, -2, -2]
ignorant	-1.1	0.83066	[-1, -1, -1, -2, 1, -2, -1, -2, -1, -1]
ignorantly	-1.6	0.91652	[-1, -2, -2, -2, -2, -2, -2, 1, -2, -2]
ignorantness	-1.1	1.44568	[3, -1, -2, -1, -1, -2, -2, -2, -1, -2]
ignore	-1.5	0.67082	[-1, -2, -1, -1, -1, -1, -2, -3, -2, -1]
ignored	-1.3	0.45826	[-2, -1, -2, -1, -1, -2, -1, -1, -1, -1]
ignorer	-1.3	0.45826	[-1, -1, -2, -1, -2, -1, -1, -1, -2, -1]
ignorers	-0.7	1.00499	[-1, -2, -1, -1, -1, 1, 0, -2, 1, -1]
ignores	-1.1	0.3	[-1, -1, -2, -1, -1, -1, -1, -1, -1, -1]
ignoring	-1.7	0.64031	[-1, -1, -1, -2, -2, -3, -2, -1, -2, -2]
ill	-1.8	0.9798	[-2, 0, -2, -1, -4, -2, -2, -2, -1, -2]
illegal	-2.6	0.8	[-3, -4, -3, -2, -1, -2, -3, -3, -2, -3]
illiteracy	-1.9	0.7	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -3]
illness	-1.7	0.64031	[-2, -1, -2, -2, -3, -2, -1, -2, -1, -1]
illnesses	-2.2	0.74833	[-2, -2, -2, -4, -2, -3, -2, -1, -2, -2]
imbecile	-2.2	0.9798	[-3, -2, -3, -3, -3, -1, -3, 0, -2, -2]
immobilized	-1.2	0.87178	[-1, -3, 0, -1, -1, 0, -2, -1, -2, -1]
immoral	-2.0	1.09545	[-4, -1, -1, -3, -2, -3, -3, -1, -1, -1]
immoralism	-1.6	0.91652	[-2, -2, -2, -2, 1, -2, -2, -2, -1, -2]
immoralist	-2.1	0.3	[-2, -2, -3, -2, -2, -2, -2, -2, -2, -2]
immoralists	-1.7	0.78102	[-2, -2, -2, -3, -1, -1, -1, -1, -3, -1]
immoralities	-1.1	1.51327	[-2, -1, -4, -3, 1, 1, -1, 0, -1, -1]
immorality	-0.6	2.2891	[3, -3, 1, 2, 2, -2, -4, -1, -2, -2]
immorally	-2.1	0.7	[-1, -1, -2, -2, -3, -2, -3, -2, -2, -3]
impatience	-1.8	0.4	[-2, -2, -1, -2, -2, -2, -2, -1, -2, -2]
impatiens	-0.2	0.6	[0, 0, -1, 0, 0, 0, 1, -1, -1, 0]
impatient	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -2, -1, -1, -2]
impatiently	-1.7	0.64031	[-1, -1, -2, -3, -1, -2, -1, -2, -2, -2]
imperfect	-1.3	0.64031	[-1, -1, -1, -1, -1, -2, -3, -1, -1, -1]
impersonal	-1.3	0.45826	[-2, -2, -1, -1, -2, -1, -1, -1, -1, -1]
impolite	-1.6	0.66332	[-2, -1, -3, -1, -1, -1, -1, -2, -2, -2]
impolitely	-1.8	0.6	[-2, -2, -1, -1, -2, -1, -2, -2, -3, -2]
impoliteness	-1.8	0.87178	[-1, -3, -2, -3, -2, -3, -1, -1, -1, -1]
impolitenesses	-2.3	0.78102	[-3, -2, -2, -1, -1, -3, -3, -2, -3, -3]
impose	-1.2	0.4	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -1]
imposed	-0.3	1.41774	[2, -1, -1, -1, 1, 0, -2, 2, -2, -1]
imposes	-0.4	1.42829	[-2, -1, 1, -2, -1, -1, -2, 1, 2, 1]
imposing	-0.4	1.0198	[1, -1, -2, -1, 1, 1, 0, -1, -1, -1]
impotent	-1.1	0.3	[-1, -1, -1, -2, -1, -1, -1, -1, -1, -1]
impressment	-0.4	1.85472	[-2, 1, 3, -2, -1, -3, 0, 0, 2, -2]
imprisoned	-2.0	1.0	[-4, -2, -3, -1, -3, -2, -1, -2, -1, -1]
inability	-1.7	0.9	[-2, -2, -3, 0, -2, -3, -2, -1, -1, -1]
inaction	-1.0	0.63246	[-2, -1, 0, -1, -1, 0, -1, -2, -1, -1]
inadequacies	-1.7	0.64031	[-1, -3, -2, -1, -2, -1, -2, -2, -1, -2]
inadequacy	-1.7	0.78102	[-1, -3, -1, -1, -3, -2, -2, -1, -2, -1]
inadequate	-1.7	0.64031	[-2, -1, -1, -3, -1, -1, -2, -2, -2, -2]
inadequately	-1.0	1.26491	[-3, -1, -1, -2, 2, -1, -2, -1, 0, -1]
inadequateness	-1.7	0.45826	[-2, -2, -1, -1, -1, -2, -2, -2, -2, -2]
inadequatenesses	-1.6	0.91652	[-1, -1, -2, -1, -2, -4, -2, -1, -1, -1]
incapable	-1.6	0.4899	[-1, -2, -1, -1, -2, -1, -2, -2, -2, -2]
incapacitated	-1.9	0.9434	[-2, -2, -1, -1, -2, -4, -1, -1, -2, -3]
incensed	-2.0	1.0	[-2, -1, -4, 0, -2, -2, -2, -3, -2, -2]
incompetence	-2.3	0.45826	[-3, -2, -2, -3, -2, -3, -2, -2, -2, -2]
incompetent	-2.1	0.83066	[-1, -1, -2, -2, -3, -3, -2, -3, -1, -3]
inconsiderate	-1.9	0.7	[-2, -1, -1, -1, -2, -2, -2, -3, -3, -2]
inconvenience	-1.5	0.5	[-1, -2, -1, -1, -1, -2, -2, -1, -2, -2]
inconvenient	-1.4	0.4899	[-2, -2, -1, -2, -1, -2, -1, -1, -1, -1]
indecision	-0.8	0.6	[-1, 0, -1, 0, -1, -1, -2, 0, -1, -1]
indecisions	-1.1	0.53852	[-1, -1, -1, -1, -2, -1, -2, -1, 0, -1]
indecisive	-1.0	0.44721	[0, -1, -1, -1, -1, -2, -1, -1, -1, -1]
indecisively	-0.7	1.18743	[-2, -1, -1, -1, -1, -1, -2, 2, 1, -1]
indecisiveness	-1.3	0.64031	[-1, -3, -1, -2, -1, -1, -1, -1, -1, -1]
indecisivenesses	-0.9	0.53852	[-1, -1, 0, -1, -1, 0, -1, -2, -1, -1]
indifference	-0.2	0.74833	[0, -1, 0, 0, 0, 1, -2, 0, 0, 0]
indifferent	-0.8	0.6	[-1, 0, 0, -1, -2, -1, -1, 0, -1, -1]
indignant	-1.8	0.74833	[-1, -3, -2, -2, -2, -1, -1, -1, -3, -2]
indignation	-2.4	0.8	[-2, -1, -2, -3, -3, -3, -1, -3, -3, -3]
indoctrinate	-1.4	0.91652	[-1, -3, -1, 0, -2, -1, -2, -2, 0, -2]
indoctrinated	-0.4	1.35647	[1, -2, -3, 1, -1, 1, 1, -1, -1, 0]
indoctrinates	-0.6	1.2	[1, -1, -3, 1, -1, 1, -1, -1, -1, -1]
indoctrinating	-0.7	1.41774	[-1, 0, -3, -1, -2, -1, 2, -2, 0, 1]
ineffective	-0.5	1.74642	[-2, -1, -1, -1, -2, 2, -2, 1, 3, -2]
ineffectively	-1.3	0.9	[-2, -2, -2, 1, -1, -1, -1, -2, -1, -2]
ineffectiveness	-1.3	0.45826	[-1, -1, -2, -1, -1, -2, -1, -1, -2, -1]
ineffectual	-1.2	0.4	[-1, -1, -1, -1, -1, -1, -1, -2, -2, -1]
ineffectuality	-1.6	0.66332	[-2, -1, -1, -1, -2, -1, -3, -2, -2, -1]
ineffectually	-1.1	0.9434	[-1, -2, -2, -1, 0, -1, -2, -1, 1, -2]
ineffectualness	-1.3	0.45826	[-2, -1, -1, -1, -1, -2, -1, -1, -2, -1]
infected	-2.2	0.6	[-3, -2, -2, -2, -2, -2, -3, -1, -2, -3]
inferior	-1.7	0.78102	[-1, -2, -2, -1, -1, -3, -2, -1, -1, -3]
inferiorities	-1.9	0.7	[-2, -3, -1, -2, -2, -3, -1, -1, -2, -2]
inferiority	-1.1	1.7	[-2, -3, -2, -2, -2, -3, 2, 1, -1, 1]
inferiorly	-2.0	0.63246	[-3, -2, -2, -2, -2, -3, -1, -2, -1, -2]
inferiors	-0.5	1.43178	[-1, -1, -1, -2, -1, 0, 3, -1, 1, -2]
inflamed	-1.4	1.28062	[-2, -2, -1, -2, -2, -1, 2, -3, -2, -1]
infringement	-2.1	0.83066	[-3, -1, -2, -1, -2, -1, -3, -3, -2, -3]
infuriate	-2.2	0.87178	[-2, -1, -3, -3, -2, -3, -3, -1, -1, -3]
infuriated	-3.0	0.7746	[-1, -4, -3, -3, -3, -3, -3, -3, -3, -4]
infuriates	-2.6	0.8	[-4, -2, -1, -3, -3, -3, -2, -3, -3, -2]
infuriating	-2.4	1.42829	[-1, -3, -3, -3, -3, -4, 0, 0, -4, -3]
inhibin	-0.2	0.4	[-1, 0, 0, 0, 0, 0, 0, 0, -1, 0]
inhibit	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
inhibited	-0.4	0.4899	[0, 0, -1, 0, -1, -1, 0, -1, 0, 0]
inhibiting	-0.4	1.42829	[1, -1, -1, -1, -2, -1, 2, -2, 2, -1]
inhibition	-1.5	0.67082	[-1, -1, -1, -1, -2, -1, -1, -2, -2, -3]
inhibitions	-0.8	0.74833	[-2, -1, -2, 0, 0, 0, 0, -1, -1, -1]
inhibitive	-1.4	0.4899	[-2, -2, -1, -1, -2, -1, -2, -1, -1, -1]
inhibitor	-0.3	1.00499	[-2, 1, 1, -1, 1, 0, -1, -1, 0, -1]
inhibitors	-1.0	0.7746	[-1, 0, -2, -1, -2, -2, 0, 0, -1, -1]
inhibitory	-1.0	0.7746	[0, -1, -2, -2, -1, -2, 0, 0, -1, -1]
inhibits	-0.9	0.53852	[-1, -1, -2, -1, -1, 0, -1, -1, -1, 0]
injured	-1.7	0.64031	[-2, -1, -1, -1, -2, -1, -2, -2, -3, -2]
injury	-1.8	0.6	[-2, -2, -1, -2, -1, -1, -2, -3, -2, -2]
injustice	-2.7	0.64031	[-3, -2, -3, -4, -3, -3, -2, -2, -3, -2]
inquisition	-1.2	1.249	[-2, 1, -1, 0, 0, -3, -1, -3, -2, -1]
insane	-1.7	0.78102	[-2, 0, -2, -1, -2, -3, -2, -2, -1, -2]
insanity	-2.7	1.00499	[-2, -4, -1, -1, -3, -4, -3, -3, -3, -3]
insecure	-1.8	0.74833	[-1, -2, -2, -1, -3, -2, -3, -2, -1, -1]
insecurely	-1.4	0.66332	[-3, -1, -1, -1, -2, -1, -2, -1, -1, -1]
insecureness	-1.8	0.87178	[-1, -1, -1, -3, -3, -3, -2, -2, -1, -1]
insecurities	-1.8	0.6	[-3, -2, -2, -2, -1, -2, -1, -1, -2, -2]
insecurity	-1.8	0.74833	[-2, -2, -2, -1, -3, -3, -2, -1, -1, -1]
insensitive	-0.9	1.81384	[2, -3, -2, -1, 2, -3, -2, 1, -1, -2]
insensitivity	-1.8	0.6	[-2, -2, -1, -3, -2, -2, -1, -2, -1, -2]
insignificant	-1.4	0.8	[-3, -2, -1, -2, -1, -2, 0, -1, -1, -1]
insincere	-1.8	0.6	[-2, -1, -2, -1, -2, -2, -2, -2, -1, -3]
insincerely	-1.9	0.7	[-2, -1, -2, -2, -1, -3, -2, -3, -1, -2]
insincerity	-1.4	1.35647	[-1, -1, -3, -2, -1, 2, -2, -1, -2, -3]
insipid	-2.0	0.7746	[-1, -2, -2, -1, -3, -3, -3, -2, -2, -1]
insult	-2.3	1.00499	[-2, -1, -2, -3, -4, -1, -3, -1, -3, -3]
insulted	-2.3	0.45826	[-2, -2, -2, -2, -3, -2, -2, -2, -3, -3]
insulter	-2.0	0.63246	[-2, -1, -2, -2, -1, -3, -3, -2, -2, -2]
insulters	-2.0	0.44721	[-2, -3, -2, -2, -2, -2, -2, -1, -2, -2]
insulting	-2.2	0.74833	[-3, -2, -3, -3, -2, -3, -1, -2, -2, -1]
insultingly	-2.3	0.78102	[-3, -3, -1, -2, -2, -3, -2, -1, -3, -3]
insults	-1.8	0.6	[-2, -3, -2, -2, -1, -1, -1, -2, -2, -2]
interrogated	-1.6	1.0198	[-3, -1, -1, -1, -2, -1, -3, -1, -3, 0]
interrupt	-1.4	0.4899	[-2, -1, -1, -1, -2, -2, -1, -1, -2, -1]
interrupted	-1.2	0.6	[-1, -2, -1, 0, -1, -1, -2, -1, -2, -1]
interrupter	-1.1	0.53852	[-1, -2, -1, 0, -1, -1, -1, -1, -2, -1]
interrupters	-1.3	0.45826	[-1, -2, -1, -1, -1, -1, -2, -1, -2, -1]
interruptible	-1.3	1.00499	[-2, -1, 0, -2, 0, -3, -2, -1, 0, -2]
interrupting	-1.2	0.4	[-2, -1, -1, -1, -1, -2, -1, -1, -1, -1]
interruption	-1.5	0.67082	[-1, -1, -2, -3, -2, -1, -1, -1, -2, -1]
interruptions	-1.7	0.45826	[-2, -2, -2, -2, -2, -1, -1, -1, -2, -2]
interruptive	-1.4	0.66332	[-2, -2, -1, -2, -2, 0, -1, -1, -1, -2]
interruptor	-1.3	0.64031	[-2, -1, -1, -1, 0, -2, -2, -2, -1, -1]
interrupts	-1.3	0.64031	[-1, -1, -2, -1, -1, -1, -1, -1, -3, -1]
intimidate	-0.8	1.46969	[-1, -2, -2, -2, -2, -1, 2, 1, 1, -2]
intimidated	-1.9	0.7	[-2, -1, -3, -3, -1, -2, -2, -1, -2, -2]
intimidates	-1.3	0.78102	[-2, -1, -1, -1, -3, -2, -1, -1, -1, 0]
intimidating	-1.9	1.04403	[0, -2, -1, -3, -2, -1, -1, -3, -3, -3]
intimidatingly	-1.1	1.64012	[2, -2, -3, -1, -2, -2, 2, -2, -1, -2]
intimidation	-1.8	1.249	[1, -2, -3, -1, -2, -3, -1, -3, -1, -3]
intimidations	-1.4	1.49666	[1, -2, -2, -2, -1, -1, -1, -4, 1, -3]
intimidator	-1.6	0.4899	[-1, -1, -2, -2, -1, -2, -2, -1, -2, -2]
intimidators	-1.6	0.8	[-1, -1, -3, -2, -1, -1, -3, -1, -2, -1]
intimidatory	-1.1	1.22066	[-1, -2, -3, -1, -1, -1, -2, 2, -1, -1]
irate	-2.9	0.53852	[-3, -3, -3, -2, -3, -4, -3, -3, -2, -3]
ironic	-0.5	1.28452	[1, 0, 0, 0, 0, 0, -4, -1, -1, 0]
irony	-0.2	1.07703	[-1, 0, -3, 0, 0, 0, 1, 0, 1, 0]
irrational	-1.4	0.4899	[-1, -1, -1, -2, -2, -2, -1, -1, -2, -1]
irrationalism	-1.5	0.5	[-1, -2, -1, -1, -2, -1, -2, -2, -1, -2]
irrationalist	-2.1	0.9434	[-1, -4, -2, -2, -3, -3, -2, -1, -1, -2]
irrationalists	-1.5	0.92195	[-2, -2, -1, -2, -2, 1, -1, -2, -2, -2]
irrationalities	-1.5	0.80623	[-2, -2, 0, -1, -1, -1, -2, -3, -1, -2]
irrationality	-1.7	0.9	[-3, -3, -1, -2, -1, -1, -1, -1, -3, -1]
irrationally	-1.6	0.4899	[-1, -2, -1, -2, -1, -2, -2, -2, -1, -2]
irrationals	-1.1	0.83066	[-2, 0, -1, 0, -1, -1, -3, -1, -1, -1]
irresolute	-1.4	0.66332	[-2, -2, -1, -2, -1, -1, -1, -2, -2, 0]
irresponsible	-1.9	0.3	[-2, -2, -2, -2, -2, -2, -1, -2, -2, -2]
irreversible	-0.8	0.87178	[-2, -2, 0, -1, 0, 0, 0, -1, -2, 0]
irritabilities	-1.7	0.64031	[-2, -2, -2, -1, -1, -1, -1, -2, -3, -2]
irritability	-1.4	1.28062	[-2, -1, -2, -1, 2, -2, -2, -2, -1, -3]
irritable	-2.1	0.7	[-2, -2, -3, -1, -2, -1, -3, -2, -3, -2]
irritableness	-1.7	0.64031	[-2, -2, -2, -1, -2, -1, -1, -3, -1, -2]
irritably	-1.8	0.6	[-2, -2, -1, -1, -3, -2, -1, -2, -2, -2]
irritant	-2.3	0.78102	[-3, -3, -3, -3, -3, -1, -2, -2, -2, -1]
irritants	-2.1	0.83066	[-2, -3, -1, -4, -2, -1, -2, -2, -2, -2]
irritate	-1.8	0.6	[-3, -2, -2, -2, -1, -2, -1, -2, -1, -2]
irritated	-2.0	0.63246	[-1, -2, -2, -2, -3, -2, -2, -3, -1, -2]
irritates	-1.7	0.78102	[-1, -2, -1, -1, -3, -2, -2, -3, -1, -1]
irritating	-2.0	0.63246	[-2, -2, -2, -1, -1, -3, -2, -2, -3, -2]
irritatingly	-2.0	0.44721	[-2, -2, -2, -3, -1, -2, -2, -2, -2, -2]
irritation	-2.3	0.78102	[-3, -2, -2, -2, -1, -3, -3, -1, -3, -3]
irritations	-1.5	0.67082	[-2, -2, -1, -1, -1, -1, -1, -2, -3, -1]
irritative	-2.0	0.63246	[-3, -2, -3, -2, -1, -2, -2, -2, -1, -2]
isolate	-0.8	0.74833	[-1, -1, -1, 0, 0, 0, 0, -2, -1, -2]
isolated	-1.3	0.64031	[-1, -1, -1, -1, -1, -1, -2, -1, -3, -1]
isolates	-1.3	0.64031	[-1, -1, -1, -1, -2, -1, -3, -1, -1, -1]
isolation	-1.7	0.78102	[-1, -3, -1, -2, -2, -1, -3, -1, -2, -1]
isolations	-0.5	1.11803	[-1, -2, -2, -1, 1, 1, -1, 0, 1, -1]
isolator	-0.4	0.66332	[0, 0, -1, 0, -1, 0, -2, 0, 0, 0]
isolators	-0.4	1.42829	[-2, -1, -1, -2, 2, 2, -1, 1, -1, -1]
itchy	-1.1	0.53852	[-1, -1, -1, -1, -2, 0, -1, -1, -2, -1]
jackass	-1.8	1.07703	[-1, 0, -3, -2, -2, -3, 0, -2, -2, -3]
jackasses	-2.8	0.9798	[-2, -2, -4, -3, -4, -4, -3, -1, -2, -3]
jaded	-1.6	0.66332	[-1, -1, -1, -2, -2, -1, -2, -2, -1, -3]
jailed	-2.2	0.87178	[-4, -3, -2, -2, -1, -2, -2, -3, -1, -2]
jealous	-2.0	0.63246	[-2, -2, -3, -2, -3, -2, -1, -1, -2, -2]
jealousies	-2.0	0.63246	[-2, -3, -2, -1, -2, -3, -2, -1, -2, -2]
jealously	-2.0	0.89443	[-1, -3, -1, -4, -2, -2, -1, -2, -2, -2]
jealousness	-1.7	0.45826	[-1, -2, -2, -2, -2, -1, -1, -2, -2, -2]
jealousy	-1.3	1.73494	[-2, -3, -2, -2, -2, 2, -3, -1, 2, -2]
jeopardy	-2.1	0.9434	[-3, -3, -3, -1, -1, -3, -2, -1, -1, -3]
jerk	-1.4	0.8	[-1, -1, -1, -2, -3, 0, -2, -1, -1, -2]
jerked	-0.8	0.74833	[0, -1, -1, 0, -2, -1, 0, -1, 0, -2]
jerks	-1.1	1.51327	[-2, -2, -1, -2, -1, 0, -2, 3, -2, -2]
joyless	-2.5	0.67082	[-1, -2, -3, -3, -3, -3, -2, -2, -3, -3]
joylessly	-1.7	1.1	[-2, -2, -3, -3, -2, -1, 1, -2, -1, -2]
joylessness	-2.7	0.9	[-4, -3, -3, -3, -3, -3, -3, -1, -1, -3]
joypop	-0.2	1.93907	[-3, 1, 2, 2, -3, -1, -2, -1, 1, 2]
joypoppers	-0.1	1.22066	[2, -1, 1, -1, -1, 1, 1, 0, -2, -1]
jumpy	-1.0	0.63246	[0, 0, -2, -1, -1, -1, -1, -1, -2, -1]
keening	-0.7	1.41774	[0, -3, -1, -1, -3, 1, -1, 1, 1, -1]
kill	-3.7	0.45826	[-4, -4, -4, -4, -3, -4, -4, -4, -3, -3]
killdeer	-1.1	1.04403	[-3, 0, 0, -1, -2, 0, -1, -2, -2, 0]
killdeers	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]
killdees	-0.6	0.66332	[-2, 0, 0, 0, -1, 0, -1, -1, -1, 0]
killed	-3.5	0.67082	[-3, -3, -2, -4, -4, -4, -3, -4, -4, -4]
killer	-3.3	0.64031	[-4, -4, -3, -3, -4, -4, -3, -3, -2, -3]
killers	-3.3	0.45826	[-3, -3, -4, -3, -3, -3, -4, -3, -4, -3]
killie	-0.1	0.3	[0, 0, 0, 0, 0, 0, 0, 0, 0, -1]
killifish	-0.1	0.7	[0, 0, 0, 0, -2, 0, 0, 0, 1, 0]
killifishes	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
killing	-3.4	1.2	[-4, 0, -4, -4, -4, -3, -4, -3, -4, -4]
killingly	-2.6	1.0198	[-3, -2, -4, -2, -1, -3, -4, -3, -3, -1]
killings	-3.5	0.67082	[-4, -3, -4, -4, -2, -3, -4, -4, -3, -4]
killjoy	-2.1	0.83066	[-1, -2, -3, -2, -1, -3, -2, -1, -3, -3]
killjoys	-1.7	0.9	[-1, -3, -3, -1, -2, -1, -2, 0, -2, -2]
killock	-0.3	0.64031	[0, 0, 0, 0, -2, 0, 0, 0, -1, 0]
killocks	-0.4	0.66332	[0, 0, 0, -2, -1, 0, -1, 0, 0, 0]
kills	-2.5	0.92195	[-2, -3, -2, -3, -4, -1, -3, -3, -1, -3]
lack	-1.3	0.45826	[-1, -1, -1, -1, -2, -1, -2, -1, -1, -2]
lackadaisical	-1.6	0.66332	[-1, -1, -2, -1, -2, -2, -3, -1, -2, -1]
lag	-1.4	0.66332	[-1, -1, -1, -1, -1, -3, -1, -2, -2, -1]
lagged	-1.2	0.6	[-2, -2, -1, -2, -1, -1, 0, -1, -1, -1]
lagging	-1.1	0.83066	[-2, -2, -2, -1, 0, 0, -1, 0, -1, -2]
lags	-1.5	0.67082	[-2, -1, -1, -2, -1, -3, -1, -2, -1, -1]
lame	-1.8	0.74833	[-1, -3, -1, -2, -2, -1, -2, -3, -1, -2]
lamebrain	-1.6	0.91652	[-3, -2, -1, 0, -3, -1, -1, -2, -2, -1]
lamebrained	-2.5	0.67082	[-3, -3, -2, -2, -2, -2, -4, -3, -2, -2]
lamebrains	-1.2	1.46969	[-2, -1, -3, -1, 2, -2, 1, -2, -2, -2]
lamella	-0.1	0.3	[0, -1, 0, 0, 0, 0, 0, 0, 0, 0]
lamellae	-0.1	0.3	[0, 0, 0, 0, 0, 0, -1, 0, 0, 0]
lamellibranchs	-0.1	0.3	[0, 0, -1, 0, 0, 0, 0, 0, 0, 0]
lamely	-2.0	0.89443	[-2, -3, 0, -1, -2, -3, -2, -3, -2, -2]
lameness	-0.8	1.07703	[-2, -2, -1, -1, -1, 0, 2, -1, -1, -1]
lament	-2.0	1.26491	[-3, -3, 1, -1, -2, -2, -1, -3, -3, -3]
lamentable	-1.5	1.0247	[-2, 0, -2, -1, 0, -2, -3, -1, -1, -3]
lamentableness	-1.3	0.64031	[-2, -1, -1, 0, -2, -1, -1, -1, -2, -2]
lamentably	-1.5	0.80623	[-2, 0, -3, -1, -1, -2, -2, -1, -1, -2]
lamentation	-1.4	1.49666	[-3, -2, 0, -3, -1, -1, 2, -2, -1, -3]
lamentations	-1.9	1.44568	[-2, -2, -2, -3, 2, -1, -3, -3, -2, -3]
lamented	-1.4	0.91652	[-1, 0, -1, -2, -2, -1, -2, -3, -2, 0]
lamenter	-1.2	0.87178	[-1, 0, -1, -1, -1, -1, -2, -3, -2, 0]
lamenters	-0.5	0.67082	[-1, 0, 0, -1, -1, 0, 0, 0, -2, 0]
lamenting	-2.0	1.09545	[0, -2, -1, -4, -1, -3, -2, -2, -3, -2]
laments	-1.5	0.80623	[-1, -3, 0, -1, -2, -1, -2, -2, -2, -1]
lamer	-1.4	0.4899	[-2, -1, -1, -2, -1, -1, -1, -2, -2, -1]
lames	-1.2	0.6	[-2, -1, -1, -2, 0, -1, -1, -2, -1, -1]
lamest	-1.5	1.28452	[-3, -2, -1, -4, 1, -1, -1, -1, -1, -2]
laughingstocks	-1.3	1.26886	[-3, -2, 1, -2, -1, -1, 1, -2, -2, -2]
lawsuit	-0.9	1.22066	[-2, -2, -1, -3, -1, 1, 0, 1, -1, -1]
lawsuits	-0.6	1.68523	[-2, -1, 0, 3, 2, -1, -1, -2, -2, -2]
lazier	-2.3	0.64031	[-3, -2, -3, -2, -1, -2, -2, -3, -2, -3]
laziest	-2.7	0.64031	[-2, -2, -3, -4, -3, -3, -2, -2, -3, -3]
lazy	-1.5	1.36015	[-3, -1, -3, -2, 2, -1, -1, -2, -2, -2]
leak	-1.4	0.66332	[-1, -2, -1, -1, -1, -1, -1, -2, -3, -1]
leaked	-1.3	0.78102	[-2, -2, -1, -3, -1, 0, -1, -1, -1, -1]
leave	-0.2	0.9798	[1, -1, -1, 0, 0, -1, 2, -1, 0, -1]
lethargic	-1.2	0.74833	[-2, -1, -2, -2, 0, -1, -1, -2, 0, -1]
lethargy	-1.4	0.91652	[-1, 0, -2, -1, -2, 0, -2, -1, -3, -2]
liabilities	-0.8	0.9798	[-1, 2, -1, -1, -1, -1, -1, -1, -2, -1]
liability	-0.8	1.83303	[-2, -3, -1, -1, 3, -3, -1, -1, 2, -1]
liar	-2.3	0.78102	[-1, -2, -3, -3, -2, -2, -3, -1, -3, -3]
liards	-0.4	0.91652	[-2, 0, -1, 0, 0, 1, 0, 0, -2, 0]
liars	-2.4	0.66332	[-3, -2, -2, -3, -2, -1, -3, -3, -2, -3]
libelous	-2.1	1.3	[-3, -1, -1, -2, 1, -3, -3, -3, -3, -3]
libertine	-0.9	1.44568	[0, -1, 0, 0, -1, -3, 2, -2, -1, -3]
lied	-1.6	1.2	[-3, 0, -3, 1, -2, -1, -2, -2, -2, -2]
lies	-1.8	0.9798	[-1, -1, -1, 0, -2, -3, -3, -2, -3, -2]
limitation	-1.2	0.6	[-2, -1, 0, -1, -1, -2, -1, -2, -1, -1]
limited	-0.9	0.53852	[-1, -1, 0, -2, -1, 0, -1, -1, -1, -1]
litigation	-0.8	0.6	[0, -2, -1, 0, -1, -1, -1, -1, 0, -1]
litigious	-0.8	0.9798	[-2, -1, 0, -2, 0, -2, 1, -1, 0, -1]
livid	-2.5	0.92195	[-2, -3, -1, -2, -4, -3, -1, -3, -3, -3]
loathe	-2.2	2.08806	[-1, -4, -3, -2, -4, 2, 1, -3, -4, -4]
loathed	-2.1	1.44568	[-4, -3, -3, -3, -1, 1, -1, -1, -3, -3]
loathes	-1.9	1.13578	[-1, -4, -1, -3, -3, -1, -1, -3, -1, -1]
loathing	-2.7	0.78102	[-3, -3, -3, -1, -4, -2, -3, -3, -2, -3]
lobbying	-0.3	0.45826	[0, -1, 0, 0, 0, 0, 0, -1, -1, 0]
